,Submission,Title,Cited
1803,5405,Collaborative Noisy Label Cleaner: Learning Scene-aware Trailers for Multi-modal Highlight Detection in Movies,0
2131,7697,Kernel Aware Resampler,0
1883,1478,ProD: Prompting-to-disentangle Domain Knowledge for Cross-domain Few-shot Image Classification,0
1805,10850,SViTT: Temporal Learning of Sparse Video-Text Transformers,0
1882,10799,Open-Set Representation Learning through Combinatorial Embedding,0
2121,12650,Learning a Deep Color Difference Metric for Photographic Images,0
2120,12830,Learning a Practical SDR-to-HDRTV Up-conversion using New Dataset and Degradation Models,0
1722,3725,Video Dehazing via a Multi-Range Temporal Alignment Network with Physical Prior,0
1898,10929,MaskCon: Masked Contrastive Learning for Coarse-Labelled Dataset,0
2237,5310,Deep Hashing with Minimal-Distance-Separated Hash Centers,0
2236,2990,Few-Shot Learning with Visual Distribution Calibration and Cross-Modal Distribution Alignment,0
2235,11396,Masked Autoencoding Does Not Help Natural Language Supervision at Scale,0
1899,413,Class Prototypes based Contrastive Learning for Classifying Multi-Label and Fine-Grained Educational Videos,0
2233,2395,Revisiting Self-Similarity: Structural Embedding for Image Retrieval,0
2118,2238,A Unified HDR Imaging Method with Pixel and Patch Level,0
1787,6704,"MOSO: Decomposing MOtion, Scene and Object for Video Prediction",0
2223,4635,RILS: Masked Visual Reconstruction in Language Semantic Space,0
2230,5522,Variational Distribution Learning for Unsupervised Text-to-Image Generation,0
1895,8827,BiCro: Noisy Correspondence Rectification for Multi-modality Data via Bi-directional Cross-modal Similarity Consistency,0
1894,5037,Exploring and Exploiting Uncertainty for Incomplete Multi-View Classification,0
1893,8750,GCFAgg: Global and Cross-view Feature Aggregation for Multi-view Clustering,0
2224,8791,Learning Geometry-aware Representations by Sketching,0
2119,6413,BiasBed - Rigorous Texture Bias Evaluation,0
1806,4399,AutoAD: Movie Description in Context,0
1879,11482,Generating Features with Increased Crop-related Diversity for Few-Shot Object Detection,0
1808,6865,StepFormer: Self-supervised Step Discovery and Localization in Instructional Videos,0
1837,10438,RA-CLIP: Retrieval Augmented Contrastive Language-Image Pre-training,0
1860,11279,Principles of Forgetting in Domain-Incremental Semantic Segmentation in Adverse Weather Conditions,0
2160,9072,DisCo-CLIP: A Distributed Contrastive Loss for Memory Efficient CLIP Training,0
2186,4928,AVFormer: Injecting Vision into Frozen Speech Models for Zero-Shot AV-ASR,0
1826,1718,RefTeacher: A Strong Baseline for Semi-Supervised Referring Expression Comprehension,0
2163,12118,Sparsifiner: Learning Sparse Instance-Dependent Attention for Efficient Vision Transformers,0
1833,3077,L-CoIns: Language-based Colorization with Instance Awareness,0
2183,9561,Towards End-to-End Generative Modeling of Long Videos with Memory-Efficient Bidirectional Transformers,0
2135,2764,Towards Artistic Image Aesthetics Assessment: a Large-scale Dataset and a New Method,0
1838,7811,Fine-grained Image-text Matching by Cross-modal Hard Aligning Network,0
1849,6131,Open-Category Human-Object Interaction Pre-training via Language Modeling Framework,0
2172,2532,Efficient Mask Correction for Click-Based Interactive Image Segmentation,0
2174,6060,Graph Representation for Order-aware Visual Transformation,0
1848,5436,Open-set Fine-grained Retrieval via Prompting Vision-Language Evaluator,0
2181,7143,Hierarchical Neural Memory Network for Low Latency Event Processing,0
1824,5983,Meta-Personalizing Vision-Language Models to Find Named Instances in Video,0
2158,84,Efficient Semantic Segmentation by Altering Resolutions for Compressed Videos,0
1821,2919,Exploring the Effect of Primitives for Compositional Generalization in Vision-and-Language,0
1820,5245,Unicode Analogies: An Anti-Objectivist Visual Reasoning Challenge,0
2155,1333,Towards Accurate Image Coding: Improved Autoregressive Image Generation with Dynamic Vector Quantization,0
2193,3943,PivoTAL: Prior-Driven Supervision for Weakly-Supervised Temporal Action Localization,0
2194,4747,Improving Weakly Supervised Temporal Action Localization by Bridging Train-Test Gap in Pseudo Labels,0
2142,9804,Handwritten Text Generation from Visual Archetypes,0
2138,8685,Masked and Adaptive Transformer for Exemplar Based Image Translation,0
1872,5075,Co-Salient Object Detection with Uncertainty-aware Group Exchange-Masking,0
2137,10311,Efficient Scale-Invariant Generator with Column-Row Entangled Pixel Synthesis,0
1874,1229,Modeling the Distributional Uncertainty for Salient Object Detection Models,0
2203,3697,Collaborative Static and Dynamic Vision-Language Streams for Spatio-Temporal Video Grounding,0
2204,9396,Learning Action Changes by Measuring Verb-Adverb Textual Relationships,0
1811,12352,CLIPPING: Distilling CLIP-Based Models with a Student Base for Video-Language Retrieval,0
1875,9018,Weak-shot Object Detection through Mutual Knowledge Transfer,0
2136,8364,RWSC-Fusion: Region-Wise Style-Controlled Fusion Network for the Prohibited X-ray Security Image Synthesis,0
1901,7945,SuperDisco: Super-Class Discovery Improves Visual Recognition for the Long-Tail,0
2116,510,Deep Discriminative Spatial and Temporal Network for Efficient Video Deblurring,0
2115,4601,1000 FPS HDR Video with a Spike-RGB Hybrid Camera,0
1748,4387,DeepVecFont-v2: Exploiting Transformers to Synthesize Vector Fonts with Higher Quality,0
2069,1645,MSeg3D: Multi-modal 3D Semantic Segmentation for Autonomous Driving,0
2291,5521,HyperMatch: Noise-Tolerant Semi-Supervised Learning via Relaxed Contrastive Constraint,0
2071,6973,Implicit Surface Contrastive Clustering for LiDAR Point Clouds,0
2290,3866,Open-Set Likelihood Maximization for Few-Shot Learning,0
1944,5618,A New Comprehensive Benchmark for Semi-supervised Video Anomaly Detection and Anticipation,0
1746,4247,CAP-VSTNet: Content Affinity Preserved Versatile Style Transfer,0
1749,7826,Master: Meta Style Transformer for Controllable Zero-Shot and Few-Shot Artistic Style Transfer,0
1934,12348,Samples with Low Loss Curvature Improve Data Efficiency,0
1941,6085,Private Image Generation with Dual-Purpose Auxiliary Classifier,0
2077,11474,ToThePoint: Efficient Contrastive Learning of 3D Point Clouds via Recycling,0
1940,2544,Discriminator-Cooperated Feature Map Distillation for GAN Compression,0
2286,9379,Sample-level Multi-view Graph Clustering,0
2081,9165,PointClustering: Unsupervised Point Cloud Pre-training using Transformation Invariance in Clustering,0
2285,5603,Discriminating Known from Unknown Objects via Structure-Enhanced Recurrent Variational AutoEncoder,0
2293,7247,Difficulty-based Sampling for Debiased Contrastive Representation Learning,0
1743,2835,GamutMLP: A Lightweight MLP for Color Loss Recovery,0
1742,1279,Cascaded Local Implicit Transformer for Arbitrary-Scale Super-Resolution,0
1946,8899,DaFKD: Domain-aware Federated Knowledge Distillation,0
2295,10238,Superclass Learning with Representation Enhancement,0
1741,9401,Super-Resolution Neural Operator,0
1739,3417,AutoFocusFormer: Image Segmentation off the Grid,0
1947,9336,Reliable and Interpretable Personalized Federated Learning,0
2296,7702,DISC: Learning from Noisy Labels via Dynamic Instance-Specific Selection and Correction,0
1736,10211,Metadata-Based RAW Reconstruction via Implicit Neural Functions,0
1734,10170,Deep Random Projector: Accelerated Deep Image Prior,0
1733,10775,Spectral Bayesian Uncertainty for Image Super-resolution,0
2297,3841,FCC: Feature Clusters Compression for Long-Tailed Visual Recognition,0
1729,11618,You Do Not Need Additional Priors or Regularizers in Retinex-based Low-light Image Enhancement,0
1728,1913,Decoupling-and-Aggregating for Image Exposure Correction,0
1948,8547,Adaptive Channel Sparsity for Federated Learning under System Heterogeneity,0
1726,9723,Neural Texture Synthesis with Guided Correspondence,0
2082,6630,Neural Intrinsic Embedding for Non-rigid Point Cloud Matching,0
2277,842,MagicNet: Semi-Supervised Multi-Organ Segmentation via Magic-Cube Partition and Recovery,0
2248,3338,Contrastive Grouping with Transformer for Referring Image Segmentation,0
2254,3852,Content-aware Token Sharing for Efficient Semantic Segmentation with Vision Transformers,0
2099,6709,Stimulus Verification is a Universal and Effective Sampler in Multi-modal Human Trajectory Prediction,0
1917,2300,1% VS 100%: Parameter-Efficient Low Rank Adapter for Dense Predictions,0
1914,10889,Independent Component Alignment for Multi-Task Learning,0
1772,7043,PaCa-ViT: Learning Patch-to-Cluster Attention in Vision Transformers,0
1912,4278,Revisiting Prototypical Network for Cross Domain Few-Shot Learning,0
2105,311,Dynamic Aggregated Network for Gait Recognition,0
1910,3543,MMANet: Margin-aware Distillation and Modality-aware Regularization for Incomplete Multimodal Learning,0
1932,5319,Network Expansion For Practical Training Acceleration,0
2106,6625,Feature Representation Learning with Adaptive Displacement Generation and Transformer Fusion for Micro-Expression Recognition,0
2111,7630,Unsupervised space-time network for temporally-consistent segmentation of multiple motions,0
1906,4716,COT: Unsupervised Domain Adaptation with Clustering and Optimal Transport,0
2113,7367,Range-nullspace Video Frame Interpolation with Focalized Motion Estimation,0
1904,3792,Transfer Knowledge from Head to Tail: Uncertainty Calibration under Long-tailed Distribution,0
1903,5551,Balanced Product of Calibrated Experts for Long-Tailed Recognition,0
2098,9987,StarCraftImage: A Dataset For Prototyping Spatial Reasoning Methods For Multi-Agent Environments,0
2259,9511,Foundation Model Drives Weakly Incremental Learning for Semantic Segmentation,0
2094,10166,BEV-Guided Multi-Modality Fusion for Driving Perception,0
1765,11419,Video Compression with Entropy-Constrained Neural Representations,0
1923,10480,Generalization Matters: Loss Minima Flattening via Parameter Hybridization for Efficient Online Knowledge Distillation,0
1924,10244,Decoupling Learning and Remembering: a Bilevel Memory Framework with Knowledge Projection for Task-Incremental Learning,0
2267,911,Box-Level Active Detection,0
2268,6759,CIGAR: Cross-Modality Graph Reasoning for Domain Adaptive Object Detection,0
1763,5340,EfficientSCI: Densely Connected Network with Space-time Factorization for Large-scale Video Snapshot Compressive Imaging,0
1926,12011,Simulated Annealing in Early Layers Leads to Better Generalization,0
1759,7253,Class-Balancing Diffusion Models,0
2273,4178,Harmonious Teacher for Cross-domain Object Detection,0
2274,9938,Contrastive Mean Teacher for Domain Adaptive Object Detectors,0
1928,5871,Tunable Convolutions with Parametric Multi-Loss Optimization,0
2275,4153,Out-of-Distributed Semantic Pruning for Robust Semi-Supervised Learning,0
2091,5068,Adaptive Annealing for Robust Geometric Estimation,0
1931,4621,AstroNet: When Astrocyte Meets Artificial Neural Network,0
2010,1389,HandNeRF: Neural Radiance Fields for Animatable Interacting Hands,0
0,2192,Megahertz light steering without moving parts,0
1658,3727,Multi-View Stereo Representation Revist: Region-Aware MVSNet,0
642,5183,Divide and Conquer: Answering Questions with Object Factorization and Compositional Reasoning,0
686,532,SIM: Semantic-aware Instance Mask Generation for Box-Supervised Instance Segmentation,0
682,3464,PartDistillation: Learning Parts from Instance Segmentation,0
680,7767,MIANet: Aggregating Unbiased Instance and General Information for Few-Shot Semantic Segmentation,0
679,4061,MISC210K: A Large-Scale Dataset for Multi-Instance Semantic Correspondence,0
674,9103,A Simple Framework for Text-Supervised Semantic Segmentation,0
660,8776,Similarity Maps for Self-Training Weakly-Supervised Phrase Grounding,0
643,8333,The Dialog Must Go On: Improving Visual Dialog via Generative Self-Training,0
641,10893,Logical Implications for Visual Question Answering Consistency,0
739,9112,GKEAL: Gaussian Kernel Embedded Analytic Learning for Few-shot Class Incremental Task,0
640,10401,Abstract Visual Reasoning: An Algebraic Approach for Solving Raven's Progressive Matrices,0
635,6671,VLPD: Context-Aware Pedestrian Detection via Vision-Language Semantic Self-Supervision,0
634,8691,An Actor-Centric Causality Graph for Asynchronous Temporal Inference in Group Activity,0
630,1545,High-fidelity Generalized Emotional Talking Face Generation with Multi-modal Emotion Space Learning,0
623,6100,Movies2Scenes: Using Movie Metadata to Learn Scene Representation,0
621,4184,Soft-Landing Strategy for Alleviating the Task Discrepancy Problem in Temporal Action Localization Tasks,0
620,9419,Reducing the Label Bias for Timestamp Supervised Temporal Action Segmentation,0
688,6819,Incrementer: Transformer for Class-Incremental Semantic Segmentation with Knowledge Distillation Focusing on Old Class,0
692,6499,Texture-guided Saliency Distilling for Unsupervised Salient Object Detection,0
693,1822,An Erudite Fine-Grained Visual Classification Model,0
694,4481,Dynamic Graph Learning with Content-guided Spatial-Frequency Relation Reasoning for Deepfake Detection,0
730,740,Divide and Adapt: Active Domain Adaptation via Customized Learning,0
728,10479,FeatureBooster: Boosting Feature Descriptors with a Lightweight Neural Network,0
726,6549,On the Pitfall of Mixup for Uncertainty Calibration,0
722,6698,Exploring and Utilizing Pattern Imbalance,0
721,2359,Trade-off between Robustness and Accuracy of Vision Transformers,0
719,11433,Coreset Sampling from Open-Set for Fine-Grained Self-Supervised Learning,0
718,9577,Hubs and Hyperspheres: Reducing Hubness and Improving Transductive Few-shot Learning with Hyperspherical Embeddings,0
715,6710,Label Information Bottleneck for Label Enhancement,0
713,11271,Two-way Multi-Label Loss,0
710,9472,A Loopback Network for Explainable Microvascular Invasion Classification,0
703,2476,MixTeacher: Mining Promising Labels with Mixed Scale Teacher for Semi-supervised Object Detection,0
702,9797,Test Time Adaptation with Regularized Loss for Weakly Supervised Salient Object Detection,0
700,10485,Meta-tuning Loss Functions and Data Augmentation for Few-shot Object Detection,0
