,Submission,Title,Cited
3639,3639,Neural Field Discovery Disentangles Equivariance in Interacting Dynamical Systems,-1
3638,3638,RegQ: Convergent Q-Learning with Linear Function Approximation using Regularization,-1
3637,3637,Mutual Information-guided Knowledge Transfer for Open-World Semi-Supervised Learning,-1
3636,3636,QUANTILE-LSTM: A ROBUST LSTM FOR ANOMALY DETECTION,-1
4715,4715,Exploring Neural Network Representational Similarity using Filter Subspaces,-1
4688,4688,3D-Scene-Entities: Using Phrase-to-3D-Object Correspondences for Richer Visio-Linguistic Models in 3D Scenes,-1
4685,4685,Time Series are Images: Vision Transformer for Irregularly Sampled Time Series,-1
3685,3685,SimST: A GNN-Free Spatio-Temporal Learning Framework for Traffic Forecasting,-1
3661,3661,Don't Throw Your Old Policies Away: Knowledge-based Policy Recycling Protects Against Adversarial Attacks,-1
3684,3684,Efficient and Stealthy Backdoor Attack Triggers are Close at Hand,-1
4658,4658,A Fairness Analysis on Differentially Private Aggregation of Teacher Ensembles,-1
3682,3682,"Unsupervised Threshold Learning with ""$L$""-trend Prior For Visual Anomaly Detection",-1
3681,3681,MAXENT LOSS: CONSTRAINED MAXIMUM ENTROPY FOR CALIBRATING DEEP NEURAL NETWORKS,-1
4660,4660,"Stable, Efficient, and Flexible Monotone Operator Implicit Graph Neural Networks",-1
3679,3679,Target-specific Peptide Design by Multi-fragments Autoregressive Generative Model,-1
3678,3678,The Continuous CNN: from Task-Specific to Unified CNN Architecture,-1
3677,3677,A Functional Perspective on Multi-Layer Out-of-Distribution Detection,-1
4663,4663,Neural Sorting Networks with Error-Free Differentiable Swap Functions,-1
4664,4664,Twofer: Tackling Continual Domain Shift with Simultaneous Domain Generalization and Adaptation,-1
4665,4665,ModelAngelo: Automated Model Building for Cryo-EM Maps,-1
4666,4666,Stealing and Defending Transformer-based Encoders,-1
4670,4670,Distilling Cognitive Backdoor within an Image,-1
4671,4671,Formulating and Proving the Trend of DNNs Learning Simple Concepts,-1
3670,3670,When is Adversarial Robustness Transferable?,-1
3669,3669,TGP: Explainable Temporal Graph Neural Networks for Personalized Recommendation,-1
3668,3668,Constrained Reinforcement Learning for Safety-Critical Tasks via Scenario-Based Programming,-1
3666,3666,When Few-shot Meets Cross-domain Object Detection: Learning Instance-level Class Prototypes for Knowledge Transfer,-1
4672,4672,Curriculum Reinforcement Learning via Morphology-Environment Co-Evolution,-1
4673,4673,Domain Generalization with Small Data,-1
4676,4676,"Hierarchical Prompting Improves Visual Recognition On Accuracy, Data Efficiency and Explainability",-1
3664,3664,Contrastive Adversarial Loss for Point Cloud Reconstruction,-1
4678,4678,Decomposing Texture and Semantics for Out-of-distribution Detection,-1
4682,4682,Hyperbolic Binary Neural Network,-1
4684,4684,Mind the Gap: Offline Policy Optimizaiton for Imperfect Rewards,-1
4601,4601,CoGANs: Collaborative Generative Adversarial Networks,-1
4598,4598,Expected Perturbation Scores for Adversarial Detection,-1
3857,3857,Decoupled and Patch-based Contrastive Learning for Long-tailed Visual Recognition,-1
3823,3823,DSP: Dynamic Semantic Prototype for Generative Zero-Shot Learning,-1
4491,4491,Outlier Robust Adversarial Training,-1
3820,3820,MAT: Mixed-Strategy Game of  Adversarial Training in Fine-tuning,-1
3817,3817,Exploring interactions between modalities for deepfake detection,-1
3814,3814,Robust Learning with Decoupled Meta Label Purifier,-1
4497,4497,On the Effectiveness of Adapting Pre-trained Transformer Models via Adversarial Noise,-1
4498,4498,Sparse Tokens for Dense Prediction - The Medical Image Segmentation Case,-1
4499,4499,Truncated Diffusion Probabilistic Models and Diffusion-based Adversarial Auto-Encoders,-1
4501,4501,One Ring to Bring Them All: Model Adaptation under Domain and Category Shift,-1
3811,3811,Federated Semi-supervised Learning with Dual Regulator,-1
4502,4502,Towards Equivariant Graph Contrastive Learning via Cross-Graph Augmentation,-1
3810,3810,On Fairness Measurement for Generative Models,-1
3809,3809,Synergistic Neuromorphic Federated Learning with ANN-SNN Conversion For Privacy Protection,-1
3808,3808,Protective Label Enhancement for Label Privacy,-1
4503,4503,Configuring Mixed-Integer Linear Programming Solvers with Deep Metric Learning,-1
4505,4505,Graph Neural Bandits,-1
3807,3807,E$^2$: Entropy Discrimination and Energy Optimization for Source-free Universal Domain Adaptation,-1
3806,3806,Outcome-directed Reinforcement Learning by Uncertainty \& Temporal Distance-Aware Curriculum Goal Generation,-1
3805,3805,Local Coefficient Optimization in Federated Learning,-1
4508,4508,Discovering Distinctive ``Semantics'' in Super-Resolution Networks,-1
4511,4511,IDP: Iterative Differentiable Pruning based on  Attention for Deep Neural Networks,-1
4512,4512,Language-Guided Artistic Style Transfer Using the Latent Space of DALL-E,-1
3803,3803,Self-Architectural Knowledge Distillation for Spiking Neural Networks,-1
3802,3802,Learning large-scale Kernel Networks,-1
3801,3801,CooPredict : Cooperative Differential Games For Time Series Prediction,-1
4515,4515,HNeRV: A Hybrid Neural Representation  for Videos,-1
4489,4489,An Empirical Study on Anomaly detection Using Density Based and Representative Based Clustering algorithms,-1
4475,4475,DDM$^2$: Self-Supervised Diffusion MRI Denoising with Generative Diffusion Models,-1
4526,4526,HeatDETR: Hardware-Efficient DETR with Device-Adaptive Thinning,-1
4473,4473,Pareto Automatic Multi-Task Graph Representation Learning,-1
4446,4446,Learning Visual Representation with Synthetic Images and Topologically-defined Labels,-1
3856,3856,Cascaded Teaching Transformers with Data Reweighting for Long Sequence Time-series Forecasting,-1
4449,4449,Global Hardest Example Mining with Prototype-based Triplet Loss,-1
3855,3855,MABA-Net: Masked Additive Binary Activation Network,-1
3853,3853,Bridging attack and prompting: An Enhanced Visual Prompting at the pixel level,-1
3852,3852,Sweet Gradient Matters: Designing Consistent and Efficient Estimator for Zero-Shot Neural Architecture Search,-1
3851,3851,Beyond Single Path Integrated Gradients for Reliable Input Attribution via Randomized Path Sampling,-1
4453,4453,MGMA: Mesh Graph Masked Autoencoders for Self-supervised Learning on 3D Shape,-1
4457,4457,MLM with Global Co-occurrence,-1
4459,4459,Leveraging Hierarchical Structure for Multi-Domain Active Learning with Theoretical Guarantees,-1
3845,3845,FedFA: Federated Learning with Feature Alignment for Heterogeneous Data,-1
3843,3843,Schrödinger's FP: Training Neural Networks with Dynamic Floating-Point Containers,-1
4463,4463,Reinforced Sample Reweighting Policy for Semi-supervised Learning,-1
3842,3842,Exploring the Generalizability of CNNs via Activated Representational Substitution,-1
4464,4464,Neural Radiance Fields with Geometric Consistency for Few-Shot Novel View Synthesis,-1
3841,3841,Time Series Anomaly Detection via Hypothesis Testing for Dynamical Systems,-1
3840,3840,Benchmarking Encoder-Decoder Architectures for Biplanar X-ray to 3D Bone Shape Reconstruction,-1
3839,3839,Fast 6D Object Pose Refinement via Implicit Surface Representation Driven Optimization,-1
4468,4468,Relaxed Combinatorial Optimization Networks with Self-Supervision: Theoretical and Empirical Notes on the Cardinality-Constrained Case,-1
3836,3836,Why pseudo-label based algorithm is effective? --from the perspective of  pseudo-labeled data,-1
3834,3834,"Generative Multi-Flow Networks: Centralized, Independent and Conservation",-1
4470,4470,Exploring The Capacity Mismatch Problem in Knowledge Distillation from the View of Soft Labels,-1
3832,3832,HagSeg: Hardness-adaptive Guidance for Semi-supervised Semantic Segmentation,-1
3831,3831,MQSP: Micro-Query Sequence Parallelism for Linearly Scaling Long Sequence Transformer,-1
4472,4472,FeatER: An Efficient Network for Human Reconstruction Feature map-based TransformER,-1
4516,4516,"DeepPipe: Deep, Modular and Extendable Representations of Machine Learning Pipelines",-1
4528,4528,A UNIFIED VIEW OF FINDING AND TRANSFORMING WINNING LOTTERY TICKETS,-1
3755,3755,Low-Rank Graph Neural Networks Inspired by the Weak-balance Theory in Social Networks,-1
3773,3773,Environment Partitioning For Invariant Learning By Decorrelation,-1
3771,3771,Recursion of Thought: Divide and Conquer Reasoning with Language Models,-1
4567,4567,FEW-SHOT NODE PROMPT TUNING,-1
4569,4569,Auxiliary task discovery through generate and test,-1
4570,4570,MMTSA: Multi-Modal Temporal Segment Attention Network for Efficient Human Activity Recognition,-1
3768,3768,Enhancement and Numerical Assessment of Novel SARS-CoV-2 Virus Transmission Model,-1
4573,4573,PointDP: Diffusion-driven Purification against 3D Adversarial Point Clouds,-1
3766,3766,Transmission Dynamics of Hepatitis B: Analysis and Control,-1
3765,3765,LPMARL: Linear Programming based Implicit Task Assignment for Hierarchical Multi-agent Reinforcement Learning,-1
3764,3764,Monkeypox with Cross Infection Hypothesis via Epidemiological Mode,-1
4574,4574,Deep Physics-based Deformable Models for Efficient Shape Abstractions,-1
4575,4575,Benchmarking and Improving Robustness of 3D Point Cloud Recognition against Common Corruptions,-1
3763,3763,Holding Monotonic Improvement and Generality for Multi-Agent Proximal Policy Optimization,-1
4579,4579,Categorial Grammar Induction as a Compositionality Measure for Emergent Languages in Signaling Games,-1
4580,4580,Lifelong Learning the Task-Parameter Relationships for Knowledge Transfer,-1
4581,4581,LPT: Long-tailed Prompt Tuning  for Image Classification,-1
4583,4583,TopoZero: Digging into  Topology Alignment on Zero-Shot Learning,-1
4584,4584,Digging into Backbone Design on Face Detection,-1
4586,4586,Exploring Over-smoothing in Graph Attention Networks from the Markov Chain Perspective,-1
4587,4587,Sorted eigenvalue comparison $d_{\mathsf{Eig}}$: A simple alternative to $d_{\mathsf{FID}}$,-1
4589,4589,Deep Dynamic AutoEncoder for Vision BERT Pretraining,-1
3760,3760,Learning in Compressed Domain via Knowledge Transfer,-1
3759,3759,MAGA: Modeling a Group Action,-1
3758,3758,HRBP: Hardware-friendly Regrouping towards Block-wise Pruning for Sparse Training,-1
4595,4595,Very Large Scale Multi-Agent Reinforcement Learning with Graph Attention Mean Field,-1
3756,3756,Do We Need Neural Collapse? Learning Diverse Features for Fine-grained and Long-tail Classification,-1
4566,4566,Improve the Adaptation Process by Reasoning From Failed and Successful Cases,-1
3775,3775,Towards the gradient adjustment by loss status for Neural Network Optimization,-1
3796,3796,Improving Adversarial Transferability with Worst-case Aware Attacks,-1
3776,3776,On the Necessity of Disentangled Representations for Downstream Tasks,-1
4529,4529,The Effects of Nonlinearity on Approximation Capacity of Recurrent Neural Networks,-1
3793,3793,Simultaneously Learning Stochastic and Adversarial Markov Decision Process with Linear Function Approximation,-1
4532,4532,Probing into the Fine-grained Manifestation in Multi-modal Image Synthesis,-1
3790,3790,Communication-Efficient Federated Learning with Accelerated Client Gradient,-1
4535,4535,"A view of mini-batch SGD via generating functions: conditions of convergence, phase transitions,  benefit from negative momenta.",-1
4536,4536,Curiosity-Driven Unsupervised Data Collection for Offline Reinforcement Learning,-1
4539,4539,Spike Calibration: Bridging the Gap between ANNs and SNNs in ANN-SNN Conversion,-1
4540,4540,MIA: A Framework for Certified Robustness of Time-Series Classification and Forecasting Against Temporally-Localized Perturbations,-1
4541,4541,Sparse Q-Learning: Offline Reinforcement Learning with Implicit Value Regularization,-1
3789,3789,Progressive Image Synthesis from Semantics to Details with Denoising Diffusion GAN,-1
4542,4542,Eliminating Catastrophic Overfitting Via Abnormal Adversarial Examples Regularization,-1
4543,4543,TIB: Detecting Unknown Objects via Two-Stream Information Bottleneck,-1
4546,4546,A Quasi-Bayesian Nonparametric Density Estimator via Autoregressive Predictive Updates,-1
4547,4547,Towards Understanding Convergence and Generalization of AdamW,-1
4548,4548,GeoVeX: Geospatial Vectors with Hexagonal Convolutional Autoencoders,-1
4550,4550,Split and Merge Proxy: pre-training protein-protein contact prediction by mining rich information from monomer data,-1
3788,3788,HIVE: HIerarchical Volume Encoding for Neural Implicit Surface Reconstruction,-1
3787,3787,Geo-NN: An End-to-End Framework for Geodesic Mean Estimation on the Manifold of Symmetric Positive Definite Matrices,-1
4554,4554,Iterative Relaxing Gradient Projection for Continual Learning,-1
3785,3785,Lifting the Curse of Capacity Gap in Distilling Large Language Models,-1
4556,4556,Admeta: A Novel Double Exponential Moving Average to Adaptive and Non-adaptive Momentum Optimizers with Bidirectional Looking,-1
3783,3783,Understanding Catastrophic Overfitting in Fast Adversarial Training From a Non-robust Feature Perspective,-1
4557,4557,Learning from Interval-valued Data,-1
3780,3780,A Closer Look at Dual Batch Normalization and Two-domain Hypothesis In Adversarial Training With Hybrid Samples,-1
4559,4559,Efficient Hyperdimensional Computing,-1
4558,4558,Feature Synchronization in Backdoor Attacks,-1
0,0,Quantum reinforcement learning,-1
3425,3425,A Unified Framework for Comparing Learning Algorithms,-1
1146,1146,A simple Training-Free Method for Rejection Option,-1
1113,1113,The Crossword Puzzle: Simplifying Deep Neural Network Pruning with Fabulous Coordinates,-1
1118,1118,Learning Robust Representations via Nuisance-extended Information Bottleneck,-1
1119,1119,FedLite: Improving Communication Efficiency in Federated Split Learning,-1
1121,1121,Phenaki: Variable Length Video Generation from Open Domain Textual Descriptions,-1
1129,1129,Exploring Connections Between Memorization And Membership Inference,-1
1131,1131,Pre-train Graph Neural Networks for Brain Network Analysis,-1
1135,1135,An Empirical Study on the Efficacy of Deep Active Learning Techniques,-1
1139,1139,Speeding up Policy Optimization with Vanishing Hypothesis and Variable Mini-Batch Size,-1
1143,1143,Grammar-Induced Geometry for Data-Efficient Molecular Property Prediction,-1
